timestamp	page	candidate
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://jugarjuegosescape.blogspot.com/
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://jugarjuegosescape.blogspot.com/2008/11/room.html
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.blogger.com/display?blogID=7394192601690918893
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/replay-escapa-de-la-sala-del-conejo.html
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619560000#c2540826045216187331
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619740000#c5050472810381517756
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619800000#c3820495348408051157
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619860000#c4294457706357330955
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619860001#c807906220025727840
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619860002#c752843170686842221
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619920000#c3578442515703527161
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227620040000#c7739017806452098982
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227620100000#c4412729967782798556
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227620460000#c7266008733235044912
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227620880000#c622043018295048690
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621060000#c5700588980287956389
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621120000#c6082611087652214522
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621180000#c3155260215686756249
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621180001#c5240402940747340590
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621300000#c3747064359235936494
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621300001#c7546979493724645697
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621360000#c4170922927343047342
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621420000#c8348234926923995824
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621720000#c8299516858096883251
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227622200000#c6056751719083902834
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227622260000#c8314373085627185884
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227622320000#c5051377366985023006
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227622560000#c7363396654653071040
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227623940000#c8182846389135225323
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624300000#c5429985756028868108
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624360000#c4349932870750447601
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624360001#c3423507064701615450
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624420000#c3110324655124369908
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624540000#c1913352802967202095
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624720000#c8147201467060883507
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624960000#c7410942467904287526
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625020000#c6327960747573245569
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625200000#c6695905568574371864
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625320000#c1839570101413206979
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625320001#c4254094171171355179
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625380000#c1894039800837938927
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625440000#c6559827294784644857
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625560000#c1635676706501845487
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625560001#c5217488241926353656
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625680000#c6424367979312327296
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625980000#c5971702170186294497
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227626160000#c1302146127328197789
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227626220000#c4273394330798688878
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227626400000#c9058930361121356228
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227626700000#c1415943584687362596
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227626940000#c8949747706175993502
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227627420000#c2729384522905963966
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227627720000#c3099773548783383153
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227627840000#c1388334095304783592
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227627960000#c5016945689447676586
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227628020000#c7248338174690474449
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227628080000#c6764812624739051612
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227628320000#c1371363870823501186
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227628380000#c7206694854855527671
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227628560000#c403771864519227366
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227628560001#c795827062406528364
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227628620000#c2731313164723189628
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227629340000#c346672153843163715
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227629400000#c6507863109408581845
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227629700000#c5913068308211335374
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227630240000#c5442234958574688721
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227631080000#c527404126070104426
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227631380000#c5644306272110322680
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227632100000#c8112522541231108329
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227632220000#c2888972253815089261
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227632460000#c4563429754243513611
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227633060000#c4625222234629666018
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227633120000#c2587688472124558646
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227633120001#c8212402410300028738
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227633180000#c8768412632143472556
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227633300000#c5096173464886089149
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227633420000#c3831315289493033753
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227633420001#c5403938760471592414
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227633660000#c8600898516922416913
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227633900000#c154697574611017227
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227634320000#c8706013558295636064
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227634440000#c3579412989714208766
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227634440001#c7715636578562129050
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227634500000#c6513052111422586599
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227634680000#c8280519342296103055
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227634680001#c8009626647047694147
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227634740000#c5031691825833701102
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227634860000#c2214871181567876623
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227635220000#c3391865546965614765
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227635340000#c3552504056493284008
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227635520000#c3516325463778051533
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227635580000#c9134700530315119597
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227636000000#c7648114845505963741
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227636300000#c8378956977246525554
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227636420000#c6734256672881918173
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227637440000#c4335355834300058764
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227637620000#c2327005736538228905
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227638160000#c3568631421801522887
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227639000000#c5940947813444080514
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227639900000#c7882920184595065674
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227641280000#c7692069652676875987
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227693600000#c4507313517718191675
20081205030459	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227818280000#c9003378167759164036
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://4.bp.blogspot.com/_w6sJSdy12pQ/Sp_68UR1U7I/AAAAAAAAPkY/IRwUEm3Rhsg/s400/1shockwaveplayer_x40.png
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://bitacoras.com/canales/jugar+juegos+de+escape
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://img142.imageshack.us/img142/7/searchiconry7.png
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://img194.imageshack.us/img194/796/1234banerjuegos.png
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://img242.imageshack.us/img242/2052/catmenu.jpg)
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://img242.imageshack.us/img242/2056/catmenuhov.jpg)
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://img242.imageshack.us/img242/3065/comm.jpg)
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://img242.imageshack.us/img242/5707/catmenur.jpg)
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://img242.imageshack.us/img242/7573/catmenuhovx.jpg)
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://img31.imageshack.us/img31/3706/mziruc1267374359.gif
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://jugarjuegosescape.blogspot.com/
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://jugarjuegosescape.blogspot.com/2008/11/room.html
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.blogger.com/display?blogID=7394192601690918893
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/replay-escapa-de-la-sala-del-conejo.html
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619583540#c2540826045216187331
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619781981#c5050472810381517756
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619811100#c3820495348408051157
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619879646#c4294457706357330955
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619887559#c807906220025727840
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619912056#c752843170686842221
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227619941835#c3578442515703527161
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227620055557#c7739017806452098982
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227620125721#c4412729967782798556
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227620499444#c7266008733235044912
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227620938659#c622043018295048690
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621107051#c5700588980287956389
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621168493#c6082611087652214522
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621188554#c3155260215686756249
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621220866#c5240402940747340590
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621331761#c3747064359235936494
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621341866#c7546979493724645697
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621394377#c4170922927343047342
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621470633#c8348234926923995824
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227621731784#c8299516858096883251
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227622223447#c6056751719083902834
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227622315180#c8314373085627185884
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227622341488#c5051377366985023006
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227622593177#c7363396654653071040
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227623984155#c8182846389135225323
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624339977#c5429985756028868108
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624364144#c4349932870750447601
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624393799#c3423507064701615450
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624437407#c3110324655124369908
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624564349#c1913352802967202095
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227624750833#c8147201467060883507
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625007913#c7410942467904287526
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625054715#c6327960747573245569
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625248380#c6695905568574371864
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625320283#c1839570101413206979
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625327807#c4254094171171355179
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625400426#c1894039800837938927
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625481612#c6559827294784644857
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625565364#c1635676706501845487
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625611424#c5217488241926353656
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227625724123#c6424367979312327296
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227626030442#c5971702170186294497
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227626201910#c1302146127328197789
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227626233134#c4273394330798688878
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227626427989#c9058930361121356228
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227626724163#c1415943584687362596
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227626944159#c8949747706175993502
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227627469152#c2729384522905963966
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227627740081#c3099773548783383153
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227627861805#c1388334095304783592
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227627999566#c5016945689447676586
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227628051938#c7248338174690474449
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227628112606#c6764812624739051612
20100425001143	http://www.escapejuegos.com:80/2008/11/roomz.html	http://www.escapejuegos.com/2008/11/roomz.html?showComment=1227628348737#c1371363870823501186
