	20081221110346	theroomz	Stachu	 too but meh, I can offer you Maxthon browser instead) *** >>Let's chat on #TheRoomz IRC channel ! More info HERE *** *** >>Remember - if u have more than 10 posts, you can PM me (Stachu) or RG365 with a request that u would like to have a possibility to talk in a ShoutBox! *** Test Chat 1 Jun - Bonus Room 5 is ready. 26 Dec - Room 45 is done. 14 Sep - New release - room 44 awaits. 28 Aug - Bonus Room 4 saw the daylight. To see whole history - click HERE Check this board often - you'll get up-to-date information about The Roomz pr	http://theroomz.19.forumer.com:80/a/
	20081221110346	theroomz	Room 5	>Remember - if u have more than 10 posts, you can PM me (Stachu) or RG365 with a request that u would like to have a possibility to talk in a ShoutBox! *** Test Chat 1 Jun - Bonus Room 5 is ready. 26 Dec - Room 45 is done. 14 Sep - New release - room 44 awaits. 28 Aug - Bonus Room 4 saw the daylight. To see whole history - click HERE Check this board often - you'll get up-to-date information about The Roomz project. Free section If you are still unregistered and have any questions, write here. The ROOMZ What is it? General informa	http://theroomz.19.forumer.com:80/a/
	20081221110346	theroomz	Room 45	 than 10 posts, you can PM me (Stachu) or RG365 with a request that u would like to have a possibility to talk in a ShoutBox! *** Test Chat 1 Jun - Bonus Room 5 is ready. 26 Dec - Room 45 is done. 14 Sep - New release - room 44 awaits. 28 Aug - Bonus Room 4 saw the daylight. To see whole history - click HERE Check this board often - you'll get up-to-date information about The Roomz project. Free section If you are still unregistered and have any questions, write here. The ROOMZ What is it? General information about THE ROOMZ projec	http://theroomz.19.forumer.com:80/a/
	20090220100015	theroomz	TheRoomz	ne ; We're still having troubles with loading TR in FireFox, so please use IE instead (I know, I hate IE too but meh, I can offer you Maxthon browser instead) *** >>Let's chat on #TheRoomz IRC channel ! More info HERE *** *** >>Remember - if u have more than 10 posts, you can PM me (Stachu) or RG365 with a request that u would like to have a possibility to talk in a ShoutBox! *** Test Chat 1 Jun - Bonus Room 5 is ready. 26 Dec - Room 45 is done. 14 Sep - New release - room 44 awaits. 28 Aug - Bonus Room 4 saw the daylight. To see wh	http://theroomz.19.forumer.com:80/a/
	20090220100015	theroomz	Stachu	 too but meh, I can offer you Maxthon browser instead) *** >>Let's chat on #TheRoomz IRC channel ! More info HERE *** *** >>Remember - if u have more than 10 posts, you can PM me (Stachu) or RG365 with a request that u would like to have a possibility to talk in a ShoutBox! *** Test Chat 1 Jun - Bonus Room 5 is ready. 26 Dec - Room 45 is done. 14 Sep - New release - room 44 awaits. 28 Aug - Bonus Room 4 saw the daylight. To see whole history - click HERE Check this board often - you'll get up-to-date information about The Roomz pr	http://theroomz.19.forumer.com:80/a/
	20090220100015	theroomz	Room 5	>Remember - if u have more than 10 posts, you can PM me (Stachu) or RG365 with a request that u would like to have a possibility to talk in a ShoutBox! *** Test Chat 1 Jun - Bonus Room 5 is ready. 26 Dec - Room 45 is done. 14 Sep - New release - room 44 awaits. 28 Aug - Bonus Room 4 saw the daylight. To see whole history - click HERE Check this board often - you'll get up-to-date information about The Roomz project. Free section If you are still unregistered and have any questions, write here. DONATE PayPal Donations $ ##### $ DON	http://theroomz.19.forumer.com:80/a/
	20090220100015	theroomz	Room 45	 than 10 posts, you can PM me (Stachu) or RG365 with a request that u would like to have a possibility to talk in a ShoutBox! *** Test Chat 1 Jun - Bonus Room 5 is ready. 26 Dec - Room 45 is done. 14 Sep - New release - room 44 awaits. 28 Aug - Bonus Room 4 saw the daylight. To see whole history - click HERE Check this board often - you'll get up-to-date information about The Roomz project. Free section If you are still unregistered and have any questions, write here. DONATE PayPal Donations $ ##### $ DONATE $ ##### $ more info in 	http://theroomz.19.forumer.com:80/a/
	20110618104215	theroomz	TheRoomz	 you have problems or you want to know, what to do step by step, click HERE or write in "Free section" board. -- GENERAL INFO -- Status : online Progress : none *** Let's chat on #TheRoomz IRC channel ! More info HERE *** Remember - if u have more than 10 posts, you can PM Stachu with a request that u would like to have a possibility to talk in a ShoutBox! *** Check this board often - you'll get up-to-date information about The Roomz project. Free section If you are still unregistered and have any questions, write here. DONATE PayPa	http://theroomz.19.forumer.com:80/a/
	20110618104215	theroomz	Stachu	section" board. -- GENERAL INFO -- Status : online Progress : none *** Let's chat on #TheRoomz IRC channel ! More info HERE *** Remember - if u have more than 10 posts, you can PM Stachu with a request that u would like to have a possibility to talk in a ShoutBox! *** Check this board often - you'll get up-to-date information about The Roomz project. Free section If you are still unregistered and have any questions, write here. DONATE PayPal Donations DONATE more info in the topic The ROOMZ What is it? General information about TH	http://theroomz.19.forumer.com:80/a/
	20110916030608	theroomz	TheRoomz	 you have problems or you want to know, what to do step by step, click HERE or write in "Free section" board. -- GENERAL INFO -- Status : online Progress : none *** Let's chat on #TheRoomz IRC channel ! More info HERE *** Remember - if u have more than 10 posts, you can PM Stachu with a request that u would like to have a possibility to talk in a ShoutBox! *** Check this board often - you'll get up-to-date information about The Roomz project. Free section If you are still unregistered and have any questions, write here. DONATE PayPa	http://theroomz.19.forumer.com:80/a/
	20110916030608	theroomz	Stachu	section" board. -- GENERAL INFO -- Status : online Progress : none *** Let's chat on #TheRoomz IRC channel ! More info HERE *** Remember - if u have more than 10 posts, you can PM Stachu with a request that u would like to have a possibility to talk in a ShoutBox! *** Check this board often - you'll get up-to-date information about The Roomz project. Free section If you are still unregistered and have any questions, write here. DONATE PayPal Donations DONATE more info in the topic The ROOMZ What is it? General information about TH	http://theroomz.19.forumer.com:80/a/
	20120215170558	theroomz	TheRoomz	 you have problems or you want to know, what to do step by step, click HERE or write in "Free section" board. -- GENERAL INFO -- Status : online Progress : none *** Let's chat on #TheRoomz IRC channel ! More info HERE *** Remember - if u have more than 10 posts, you can PM Stachu with a request that u would like to have a possibility to talk in a ShoutBox! *** Check this board often - you'll get up-to-date information about The Roomz project. Free section If you are still unregistered and have any questions, write here. DONATE PayPa	http://theroomz.19.forumer.com:80/a/
	20120215170558	theroomz	Stachu	section" board. -- GENERAL INFO -- Status : online Progress : none *** Let's chat on #TheRoomz IRC channel ! More info HERE *** Remember - if u have more than 10 posts, you can PM Stachu with a request that u would like to have a possibility to talk in a ShoutBox! *** Check this board often - you'll get up-to-date information about The Roomz project. Free section If you are still unregistered and have any questions, write here. DONATE PayPal Donations DONATE more info in the topic The ROOMZ What is it? General information about TH	http://theroomz.19.forumer.com:80/a/
	20070316091824	theroomz What is it?	theroomz	theroomz What is it? View Full Version: What is it? theroomz >> What is it? What is it? topics Name of the song All about THE ROOMZ project How to register on the foroom? Funny Thing Free Forum Hosting by Forumer .com ™	http://theroomz.19.forumer.com:80/a/All-about-THE-ROOMZ-project-4/
	20070316091824	theroomz What is it?	theroomz	theroomz What is it? View Full Version: What is it? theroomz >> What is it? What is it? topics Name of the song All about THE ROOMZ project How to register on the foroom? Funny Thing Free Forum Hosting by Forumer .com ™	http://theroomz.19.forumer.com:80/a/All-about-THE-ROOMZ-project-4/
	20070314005202	All about THE ROOMZ project	theroomz	All about THE ROOMZ project View Full Version: All about THE ROOMZ project theroomz >> What is it? >>All about THE ROOMZ project .:Stachu:. - 09-22-2006 All about THE ROOMZ project Welcome on THE ROOMZ ForOOm - the oficial forum of THE ROOMZ project. We were inspired by internet riddles, such as Zest Riddle and many others which you can find in the web. We didn't want to do next internet riddles, we wanted to do something differe	http://theroomz.19.forumer.com:80/a/all-about-the-roomz-project_post6.html
	20070314005202	All about THE ROOMZ project	Stachu	All about THE ROOMZ project View Full Version: All about THE ROOMZ project theroomz >> What is it? >>All about THE ROOMZ project .:Stachu:. - 09-22-2006 All about THE ROOMZ project Welcome on THE ROOMZ ForOOm - the oficial forum of THE ROOMZ project. We were inspired by internet riddles, such as Zest Riddle and many others which you can find in the web. We didn't want to do next internet riddles, we wanted to do something different. The idea of THE ROOMZ project came to our minds in	http://theroomz.19.forumer.com:80/a/all-about-the-roomz-project_post6.html
	20070314005202	All about THE ROOMZ project	theroomz	want (it depends on our free time and ideas). This was really short story about the project. We hope you like it ;) Here is a direct link to ROOMZ, if you forget it somehow http://theroomz.yoyo.pl/ But what exactly is it? THE ROOMZ is the project done in Macromedia Flash 8. It's full of riddles and logical games so we think it is great for people who like to think ;) The main objective is to pass through whole roomz. Each room's got its own plot and unique appearance. Levels of roomz are varied - from really easy to kinda tough and 	http://theroomz.19.forumer.com:80/a/all-about-the-roomz-project_post6.html
	20070314005202	All about THE ROOMZ project	yoyo	depends on our free time and ideas). This was really short story about the project. We hope you like it ;) Here is a direct link to ROOMZ, if you forget it somehow http://theroomz.yoyo.pl/ But what exactly is it? THE ROOMZ is the project done in Macromedia Flash 8. It's full of riddles and logical games so we think it is great for people who like to think ;) The main objective is to pass through whole roomz. Each room's got its own plot and unique appearance. Levels of roomz are varied - from really easy to kinda tough and diffi	http://theroomz.19.forumer.com:80/a/all-about-the-roomz-project_post6.html
	20070314005202	All about THE ROOMZ project	ralfi	nda tough and difficult. However, there's always logical way to solve it (at least we think so :P). So if You've got a problem, write here in this forum - we'll try to help You :) ralfi102 - 10-06-2006 START - 7 X 2006 Let the adventure begin... wattheheckdude - 10-19-2006 GREAT GAME!!!! o i think after lvl 10 it says \"transmition lost\" \"transmition\" is spelled wrong itz \"transmission\" just a lil note XD i'm lovin' it, hope new puzzles come out soon ralfi102 - 10-19-2006 Thank You ^^' They will apear soon... Free Forum Host	http://theroomz.19.forumer.com:80/a/all-about-the-roomz-project_post6.html
	20070314005202	All about THE ROOMZ project	ralfi	GAME!!!! o i think after lvl 10 it says \"transmition lost\" \"transmition\" is spelled wrong itz \"transmission\" just a lil note XD i'm lovin' it, hope new puzzles come out soon ralfi102 - 10-19-2006 Thank You ^^' They will apear soon... Free Forum Hosting by Forumer .com ™	http://theroomz.19.forumer.com:80/a/all-about-the-roomz-project_post6.html
	20070314005304	Funny Thing	theroomz	Funny Thing View Full Version: Funny Thing theroomz >> What is it? >>Funny Thing .:Stachu:. - 10-06-2006 Funny Thing What You're searching for here is a ... mistake ;) Free Forum Hosting by Forumer .com ™	http://theroomz.19.forumer.com:80/a/funny-thing_post7.html
	20070314005304	Funny Thing	Stachu	Funny Thing View Full Version: Funny Thing theroomz >> What is it? >>Funny Thing .:Stachu:. - 10-06-2006 Funny Thing What You're searching for here is a ... mistake ;) Free Forum Hosting by Forumer .com ™	http://theroomz.19.forumer.com:80/a/funny-thing_post7.html
	20070314005223	How to register on the foroom?	theroomz	How to register on the foroom? View Full Version: How to register on the foroom? theroomz >> What is it? >>How to register on the foroom? .:Stachu:. - 10-07-2006 How to register on the foroom? 1) Click REGISTER on the top right corner 2) Accept forum agreement 3) Write Your nick , password and e-mail 4) Confirm registering by clicking special link, which was sent to You via e-mail 5) Log in It can' be easier ;) .:Stachu:. - 10-14-2006 	http://theroomz.19.forumer.com:80/a/how-to-register-on-the-foroom_post8.html
	20070314005223	How to register on the foroom?	Stachu	How to register on the foroom? View Full Version: How to register on the foroom? theroomz >> What is it? >>How to register on the foroom? .:Stachu:. - 10-07-2006 How to register on the foroom? 1) Click REGISTER on the top right corner 2) Accept forum agreement 3) Write Your nick , password and e-mail 4) Confirm registering by clicking special link, which was sent to You via e-mail 5) Log in It can' be easier ;) .:Stachu:. - 10-14-2006 I see that some people who are trying to log on have blan	http://theroomz.19.forumer.com:80/a/how-to-register-on-the-foroom_post8.html
	20070314005223	How to register on the foroom?	password	t? >>How to register on the foroom? .:Stachu:. - 10-07-2006 How to register on the foroom? 1) Click REGISTER on the top right corner 2) Accept forum agreement 3) Write Your nick , password and e-mail 4) Confirm registering by clicking special link, which was sent to You via e-mail 5) Log in It can' be easier ;) .:Stachu:. - 10-14-2006 I see that some people who are trying to log on have blank white page while logging. Reason? Look at point 4 (that in the post above) CONFIRMING IS IMPORTANT! YOU HAVE TO CONFIRM TO LOG IN! remember th	http://theroomz.19.forumer.com:80/a/how-to-register-on-the-foroom_post8.html
	20070314005223	How to register on the foroom?	Stachu	 Accept forum agreement 3) Write Your nick , password and e-mail 4) Confirm registering by clicking special link, which was sent to You via e-mail 5) Log in It can' be easier ;) .:Stachu:. - 10-14-2006 I see that some people who are trying to log on have blank white page while logging. Reason? Look at point 4 (that in the post above) CONFIRMING IS IMPORTANT! YOU HAVE TO CONFIRM TO LOG IN! remember that ;) Free Forum Hosting by Forumer .com ™	http://theroomz.19.forumer.com:80/a/how-to-register-on-the-foroom_post8.html
	20070310184606	theroomz	theroomz	theroomz theroomz >> Forum Members Forum members ***norti*** .:Stachu:. 007paul007 3 96p a19 abanelle abdelrazek2002 AbFAb abfdrumz abodeltae abush abzags Ack8236 adrian aef aeriwyn afrix again agler ahmedo0of akakiwi92 Akavasha akbarb akirator akko Akyma Alatiel alegarbo aleksp ally79 alucia Alvar alyssamegan amic amisue1 analia_ru andi andyrew angietxtec	http://theroomz.19.forumer.com:80/a/members.html
	20070310184606	theroomz	theroomz	theroomz theroomz >> Forum Members Forum members ***norti*** .:Stachu:. 007paul007 3 96p a19 abanelle abdelrazek2002 AbFAb abfdrumz abodeltae abush abzags Ack8236 adrian aef aeriwyn afrix again agler ahmedo0of akakiwi92 Akavasha akbarb akirator akko Akyma Alatiel alegarbo aleksp ally79 alucia Alvar alyssamegan amic amisue1 analia_ru andi andyrew angietxtech animate	http://theroomz.19.forumer.com:80/a/members.html
	20070310184606	theroomz	Stachu	theroomz theroomz >> Forum Members Forum members ***norti*** .:Stachu:. 007paul007 3 96p a19 abanelle abdelrazek2002 AbFAb abfdrumz abodeltae abush abzags Ack8236 adrian aef aeriwyn afrix again agler ahmedo0of akakiwi92 Akavasha akbarb akirator akko Akyma Alatiel alegarbo aleksp ally79 alucia Alvar alyssamegan amic amisue1 analia_ru andi andyrew angietxtech animatedxantics annalav annechie anony1 Anuchi Anyu apra13 	http://theroomz.19.forumer.com:80/a/members.html
	20070310184606	theroomz	ralfi	 preow Princess_J Priuz Proeliata Prof psiphiorg Puce puzzled70 puzzlelover1 pwaugh pyromatics PZep qcksilverdragon qualal Quizguy qweri qwerty Raeven Raffles rai78 Raid3n rakieru ralfi102 rawene razzy Reaper redlily redspider reezi Reiyn rekrad retracyrag revenant8500 RG365 Riccy987 ricedoris Ring Rini rip-neo rjh69 rlahaye rmbtrio rob1969 robbieshanks robertmarilyn rogueraven rokkabella Rolli84 RonniDeeSucka roomer Roomznewb Rorschach royaltyd roz1412 rozzle ruel rumour ryan_cdn r_r_siyam sacy74 saltyhawn salvan3003 sam65 samba	http://theroomz.19.forumer.com:80/a/members.html
	20070314005215	Name of the song	theroomz	Name of the song View Full Version: Name of the song theroomz >> What is it? >>Name of the song Jann86 - 02-14-2007 Name of the song Hey, what's the name of the song that is played in the intro to the page? .:Stachu:. - 02-14-2007 "Wishmaster" by NightWish ;) Free Forum Hosting by Forumer .com ™	http://theroomz.19.forumer.com:80/a/name-of-the-song_post73.html
	20070314005215	Name of the song	Stachu	rsion: Name of the song theroomz >> What is it? >>Name of the song Jann86 - 02-14-2007 Name of the song Hey, what's the name of the song that is played in the intro to the page? .:Stachu:. - 02-14-2007 "Wishmaster" by NightWish ;) Free Forum Hosting by Forumer .com ™	http://theroomz.19.forumer.com:80/a/name-of-the-song_post73.html
	20080209130739	Room 3 - shape, shape, shape	Room 3	Room 3 - shape, shape, shape View Full Version: Room 3 - shape, shape, shape theroomz >> Roomz >>Room 3 - shape, shape, shape cinek2004 - 10-14-2006 Room 3 - shape, shape, shape I have no idea what to do here ... I know that number, but what it has in common with those letters? Even the second hint (after typing the name of that mysterious number) didn't help me with this riddle. :help: .:Stachu:. - 1	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	theroomz	Room 3 - shape, shape, shape View Full Version: Room 3 - shape, shape, shape theroomz >> Roomz >>Room 3 - shape, shape, shape cinek2004 - 10-14-2006 Room 3 - shape, shape, shape I have no idea what to do here ... I know that number, but what it has in common with those letters? Even the second hint (after typing the name of that mysterious number) didn't help me with this riddle. :help: .:Stachu:. - 10-14-2006 It's all about shape 	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	Room 3	Room 3 - shape, shape, shape View Full Version: Room 3 - shape, shape, shape theroomz >> Roomz >>Room 3 - shape, shape, shape cinek2004 - 10-14-2006 Room 3 - shape, shape, shape I have no idea what to do here ... I know that number, but what it has in common with those letters? Even the second hint (after typing the name of that mysterious number) didn't help me with this riddle. :help: .:Stachu:. - 10-14-2006 It's all about shape and nothing else :	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	Room 3	Room 3 - shape, shape, shape View Full Version: Room 3 - shape, shape, shape theroomz >> Roomz >>Room 3 - shape, shape, shape cinek2004 - 10-14-2006 Room 3 - shape, shape, shape I have no idea what to do here ... I know that number, but what it has in common with those letters? Even the second hint (after typing the name of that mysterious number) didn't help me with this riddle. :help: .:Stachu:. - 10-14-2006 It's all about shape and nothing else :D If You have a problem, try to look for other hints	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	hint	ape, shape cinek2004 - 10-14-2006 Room 3 - shape, shape, shape I have no idea what to do here ... I know that number, but what it has in common with those letters? Even the second hint (after typing the name of that mysterious number) didn't help me with this riddle. :help: .:Stachu:. - 10-14-2006 It's all about shape and nothing else :D If You have a problem, try to look for other hints or hidden words on the wall ;) ralfi102 - 10-14-2006 The number isn't said to have anything in common with letters... Look for tips... .:Stachu	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	Stachu	 I know that number, but what it has in common with those letters? Even the second hint (after typing the name of that mysterious number) didn't help me with this riddle. :help: .:Stachu:. - 10-14-2006 It's all about shape and nothing else :D If You have a problem, try to look for other hints or hidden words on the wall ;) ralfi102 - 10-14-2006 The number isn't said to have anything in common with letters... Look for tips... .:Stachu:. - 10-14-2006 Yeah, but for sure it is important. In some way ;) ck - 10-15-2006 I'm totally bloc	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	hint	me of that mysterious number) didn't help me with this riddle. :help: .:Stachu:. - 10-14-2006 It's all about shape and nothing else :D If You have a problem, try to look for other hints or hidden words on the wall ;) ralfi102 - 10-14-2006 The number isn't said to have anything in common with letters... Look for tips... .:Stachu:. - 10-14-2006 Yeah, but for sure it is important. In some way ;) ck - 10-15-2006 I'm totally blocked. ...All about shapes... What shapes? And this ... KN(...) ...means what? After almost an hour in here.	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	ralfi	help me with this riddle. :help: .:Stachu:. - 10-14-2006 It's all about shape and nothing else :D If You have a problem, try to look for other hints or hidden words on the wall ;) ralfi102 - 10-14-2006 The number isn't said to have anything in common with letters... Look for tips... .:Stachu:. - 10-14-2006 Yeah, but for sure it is important. In some way ;) ck - 10-15-2006 I'm totally blocked. ...All about shapes... What shapes? And this ... KN(...) ...means what? After almost an hour in here...despair is the only solution for now	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	Stachu	ave a problem, try to look for other hints or hidden words on the wall ;) ralfi102 - 10-14-2006 The number isn't said to have anything in common with letters... Look for tips... .:Stachu:. - 10-14-2006 Yeah, but for sure it is important. In some way ;) ck - 10-15-2006 I'm totally blocked. ...All about shapes... What shapes? And this ... KN(...) ...means what? After almost an hour in here...despair is the only solution for now. :help: Any extra hint you can give me? ralfi102 - 10-15-2006 Try to associate this little hint with lette	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	solution	ant. In some way ;) ck - 10-15-2006 I'm totally blocked. ...All about shapes... What shapes? And this ... KN(...) ...means what? After almost an hour in here...despair is the only solution for now. :help: Any extra hint you can give me? ralfi102 - 10-15-2006 Try to associate this little hint with letters from the wall... Wall has them, and K has them... stud - 10-16-2006 what the heck is with the number and the random letters on the wall? help ralfi102 - 10-16-2006 OMG... In the riddels nothing is act of God... There is no 'random'!	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	hint	 I'm totally blocked. ...All about shapes... What shapes? And this ... KN(...) ...means what? After almost an hour in here...despair is the only solution for now. :help: Any extra hint you can give me? ralfi102 - 10-15-2006 Try to associate this little hint with letters from the wall... Wall has them, and K has them... stud - 10-16-2006 what the heck is with the number and the random letters on the wall? help ralfi102 - 10-16-2006 OMG... In the riddels nothing is act of God... There is no 'random'! I have the impression that You	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	ralfi	...All about shapes... What shapes? And this ... KN(...) ...means what? After almost an hour in here...despair is the only solution for now. :help: Any extra hint you can give me? ralfi102 - 10-15-2006 Try to associate this little hint with letters from the wall... Wall has them, and K has them... stud - 10-16-2006 what the heck is with the number and the random letters on the wall? help ralfi102 - 10-16-2006 OMG... In the riddels nothing is act of God... There is no 'random'! I have the impression that You ask instead of thinkin	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	hint	(...) ...means what? After almost an hour in here...despair is the only solution for now. :help: Any extra hint you can give me? ralfi102 - 10-15-2006 Try to associate this little hint with letters from the wall... Wall has them, and K has them... stud - 10-16-2006 what the heck is with the number and the random letters on the wall? help ralfi102 - 10-16-2006 OMG... In the riddels nothing is act of God... There is no 'random'! I have the impression that You ask instead of thinking... No hard feelings! stud - 10-16-2006 i am thin	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
	20080209130739	Room 3 - shape, shape, shape	ralfi	sociate this little hint with letters from the wall... Wall has them, and K has them... stud - 10-16-2006 what the heck is with the number and the random letters on the wall? help ralfi102 - 10-16-2006 OMG... In the riddels nothing is act of God... There is no 'random'! I have the impression that You ask instead of thinking... No hard feelings! stud - 10-16-2006 i am thinking! i can't figure our the sequence ralfi102 - 10-16-2006 There's no sequence... Focus on hints... 'SHAPES'... When you don't know how to solve a riddle: 1) Re	http://theroomz.19.forumer.com:80/a/room-3-shape-shape-shape_post14.html
